"","OoCyte_1","OoCyte_2","OoCyte_3","Zygote_1","Zygote_2","Zygote_3","X2_Cell_embryo_1_Cell_1","X2_Cell_embryo_1_Cell_2","X2_Cell_embryo_2_Cell_1","X2_Cell_embryo_2_Cell_2","X2_Cell_embryo_3_Cell_1","X2_Cell_embryo_3_Cell_2","X4_Cell_embryo_1_Cell_1","X4_Cell_embryo_1_Cell_2","X4_Cell_embryo_1_Cell_3","X4_Cell_embryo_1_Cell_4","X4_Cell_embryo_2_Cell_1","X4_Cell_embryo_2_Cell_2","X4_Cell_embryo_2_Cell_3","X4_Cell_embryo_2_Cell_4","X4_Cell_embryo_3_Cell_1","X4_Cell_embryo_3_Cell_2","X4_Cell_embryo_3_Cell_3","X4_Cell_embryo_3_Cell_4","X8_Cell_embryo_1_Cell_1","X8_Cell_embryo_1_Cell_2","X8_Cell_embryo_1_Cell_3","X8_Cell_embryo_1_Cell_4","X8_Cell_embryo_2_Cell_1","X8_Cell_embryo_2_Cell_2","X8_Cell_embryo_2_Cell_3","X8_Cell_embryo_2_Cell_4","X8_Cell_embryo_2_Cell_5","X8_Cell_embryo_2_Cell_6","X8_Cell_embryo_2_Cell_7","X8_Cell_embryo_2_Cell_8","X8_Cell_embryo_3_Cell_1","X8_Cell_embryo_3_Cell_2","X8_Cell_embryo_3_Cell_3","X8_Cell_embryo_3_Cell_4","X8_Cell_embryo_3_Cell_5","X8_Cell_embryo_3_Cell_6","X8_Cell_embryo_3_Cell_7","X8_Cell_embryo_3_Cell_8","Morulae_1_Cell_1","Morulae_1_Cell_2","Morulae_1_Cell_3","Morulae_1_Cell_4","Morulae_1_Cell_5","Morulae_1_Cell_6","Morulae_1_Cell_7","Morulae_1_Cell_8","Morulae_2_Cell_1","Morulae_2_Cell_2","Morulae_2_Cell_3","Morulae_2_Cell_4","Morulae_2_Cell_5","Morulae_2_Cell_6","Morulae_2_Cell_7","Morulae_2_Cell_8","Late_blastoCyst_1_Cell_1","Late_blastoCyst_1_Cell_2","Late_blastoCyst_1_Cell_3","Late_blastoCyst_1_Cell_4","Late_blastoCyst_1_Cell_5","Late_blastoCyst_1_Cell_6","Late_blastoCyst_1_Cell_7","Late_blastoCyst_1_Cell_8","Late_blastoCyst_1_Cell_9","Late_blastoCyst_1_Cell_10","Late_blastoCyst_1_Cell_11","Late_blastoCyst_1_Cell_12","Late_blastoCyst_2_Cell_1","Late_blastoCyst_2_Cell_2","Late_blastoCyst_2_Cell_3","Late_blastoCyst_2_Cell_4","Late_blastoCyst_2_Cell_5","Late_blastoCyst_2_Cell_6","Late_blastoCyst_2_Cell_7","Late_blastoCyst_2_Cell_8","Late_blastoCyst_2_Cell_9","Late_blastoCyst_2_Cell_10","Late_blastoCyst_3_Cell_1","Late_blastoCyst_3_Cell_2","Late_blastoCyst_3_Cell_3","Late_blastoCyst_3_Cell_4","Late_blastoCyst_3_Cell_5","Late_blastoCyst_3_Cell_6","Late_blastoCyst_3_Cell_7","Late_blastoCyst_3_Cell_8"
"LRP3",0,0,0,36,42,127,99,127,69,114,72,42,0,0,1023,0,0,217,0,39,208,0,24,96,0,29,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HSPB8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,112,0,0,0,0,0,0,519,0,0,0,0,0,504,0,0,0,0,0,0
"ZDHHC2",16,15,5,13,8,9,9,11,4,12,9,19,27,17,71,0,28,0,12,0,6,27,0,0,0,0,0,2,7,14,4,16,0,0,1,0,0,2,0,4,0,0,0,0,7,2,0,3,0,0,0,8,0,2,0,0,0,1,2,2,0,2,29,0,9,0,0,8,0,0,12,7,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0
"ADD3",33857,29676,20078,23878,18697,23661,41602,42754,33795,39955,33719,44334,23157,30734,29287,21973,20037,20934,16841,21100,19947,27199,17810,21165,4699,5991,3783,6043,608,902,1530,1920,933,932,514,1042,2907,3567,2349,2148,2028,3365,1020,2357,975,691,1737,1218,597,364,723,391,346,310,386,190,12,402,323,133,666,800,446,2482,1018,55,3108,613,5391,858,295,351,505,714,16,593,915,771,407,7773,615,1425,11,15290,526,1221,0,36,497,24
"IQCK",8373,6696,6864,4358,3802,6532,3630,5362,1954,4802,3074,5196,15382,32440,23016,44259,5802,7977,4519,25824,8257,3737,20581,51993,30606,2334,19393,23068,17748,3932,6703,17473,3372,1687,5368,10816,38191,20266,17026,33940,62124,27846,22445,24121,56578,1842,56,12567,16254,1060,6701,0,2347,14754,1229,1063,279,8667,2350,8616,613,3792,9479,8368,0,223,48962,278,2007,22756,0,0,2405,838,0,1283,3625,15395,0,4189,336,0,0,6035,0,0,4916,0,30545,0
"FOXQ1",339,332,114,337,289,309,295,356,190,345,139,178,43,16,14,11,0,102,60,82,43,0,77,46,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD4",0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PTPRE",102,270,130,94,47,64,106,100,37,81,32,68,378,647,28,94,157,0,494,570,704,685,714,1088,0,150,11,0,0,40,10,0,63,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PTK2B",50400,50606,44858,44731,38097,55187,44587,42350,38320,49552,48094,54710,60781,108632,123216,48886,107701,72900,85205,102293,108115,169839,99498,146905,26558,16963,21096,48891,2449,1550,2109,0,0,1072,351,1116,7802,3366,0,21852,9780,24960,25823,15067,0,0,0,2202,0,0,503,3584,851,3685,0,408,0,818,0,0,0,0,0,0,0,0,0,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,0,0,0,0,0,0
"AGAP5",58,0,0,0,0,0,0,0,0,0,0,0,330,0,0,116,97,243,632,0,0,0,0,0,0,0,188,84,631,274,217,103,497,209,290,181,59,194,185,1488,661,68,117,943,39,1361,88,749,1566,340,282,1166,798,2677,253,1333,78,1782,322,624,97,340,1942,165,1068,583,107,379,262,0,350,0,0,0,0,2565,1914,1001,408,0,0,0,0,554,0,0,166,341,438,0
"ZFP3",353,696,277,789,694,986,1123,1107,665,1006,568,972,1060,0,0,0,0,1773,369,415,2466,1565,1177,2462,0,0,0,0,651,788,30,0,51,40,68,0,0,1053,0,1349,907,0,0,0,910,756,6,271,533,350,375,0,1514,104,0,0,1529,114,22,537,0,0,0,0,0,0,0,0,0,0,309,0,0,0,139,0,0,0,0,807,47,0,0,0,0,0,0,0,0,0
"AGAP11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,814,0,100,0,0,0,0,502,114,0,128,162,0,0,0,0,37,158,225,401,263,640,389,0,0,0,0,188,100,125,326,238,75,326,326,276,251,151,0,239,88,189,0,1002,150,539,852,326,0,138,0,0,163,0,0,0,0,388,689,714,488,0,0,0,0,564,0,0,88,678,765,0
"KIAA1522",1442,4588,4490,1284,774,1258,1382,1566,2339,1830,1769,2150,5404,1366,3229,313,1288,2661,2134,1765,2422,3396,2011,2428,460,471,266,1099,0,123,43,378,0,0,0,336,135,264,0,172,3896,98,0,1485,570,215,0,3757,933,699,245,0,1038,2722,902,1075,325,1340,873,3702,895,61,0,141,1459,276,233,172,429,938,313,0,246,0,0,2306,0,0,0,0,0,1367,0,1419,0,1120,0,1142,1566,0
"DIAPH2",16321,15998,13685,11759,9656,17926,10720,12766,12408,16834,9937,12393,29660,15398,28489,17811,15514,9890,6183,7984,7155,6850,8319,10866,6935,13218,9284,11617,547,2316,1079,4317,127,2143,1313,2028,2824,393,2744,3508,2147,3791,0,0,225,2155,3414,2214,284,2117,1078,2932,459,95,0,0,1034,248,423,0,0,153,6790,0,0,0,705,0,1439,0,0,0,1210,2212,277,0,175,0,1679,6399,168,102,10660,0,146,3361,13741,0,968,102
"PNPLA4",337,366,331,133,145,144,153,211,139,164,259,299,120,160,368,199,127,76,205,242,224,303,206,315,47,26,21,95,35,25,15,4,41,21,1,5,73,0,55,62,35,0,17,35,0,0,0,22,7,24,0,0,37,25,2,0,21,4,1,13,11,82,119,117,278,124,119,19,518,1,98,34,48,10,85,0,0,215,1,1,40,222,80,58,187,296,241,28,232,110
"CLDN11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,54,0,0,0,0,0,0,0,86,0,0,0,0,0,236,834,0,633,776,75,345,0,115,34,0,207,132,438,415,686,0,0,0,29,34,0,0,0,0,0,0,0,17,46,23,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
"MAML2",0,0,882,607,1965,5483,2369,3456,5215,5014,2578,3798,0,14940,0,0,4532,19754,12249,1357,6156,29971,13798,5476,1252,1005,0,931,942,0,0,0,0,0,0,0,0,36495,0,1156,2979,0,0,0,0,0,0,0,0,0,0,0,0,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SP6",86,47,41,9,14,9,30,39,37,60,20,0,28,0,0,24,0,91,49,81,21,72,33,0,0,0,7,0,0,8,43,44,0,108,10,15,58,28,0,628,0,0,442,0,176,0,1,210,13,15,0,0,0,0,90,0,0,25,117,24,0,4,0,0,0,193,0,15,0,177,136,88,392,0,0,582,6,537,808,15,2816,2731,0,0,56,0,0,460,1134,0
"C14orf45",5296,5123,3257,3986,3186,4001,3585,4786,4232,4633,5092,4844,2454,13716,4984,0,609,838,2475,2684,5046,420,1809,743,2858,100,3277,0,0,0,0,991,0,0,0,493,571,20084,0,724,1066,0,457,0,11465,800,38,1659,2078,248,2459,171,0,249,4479,0,4175,783,1298,2196,0,1694,8241,1638,190,0,514,171,0,0,229,0,0,0,0,0,0,152,0,0,0,1428,763,191,0,361,591,0,0,325
"FMO4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,576,0,0,0,0,0,170,0,0,0,0,0,62,0,0,0,0,0,0,734,0,0,0,0,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KATNAL1",65334,65781,53111,77197,57990,99629,117910,126051,111119,123352,114108,120707,249842,238539,197707,96361,159101,180259,152679,177462,161541,210818,130547,140611,36204,28412,23046,26044,4241,15444,16057,8679,10081,5716,3025,11863,16879,19199,6226,23450,11781,10743,24645,7781,10727,2156,22686,4635,490,868,140,17080,4957,0,4955,2086,0,2228,2622,4305,2475,0,2291,6908,0,168,0,909,2642,14344,5452,3050,2382,951,10961,210,0,0,1188,952,377,0,0,0,0,405,2043,0,4381,1541
"PAQR6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,40,0,0,0,42,0,0,0,0,66,0,0,0,0,0,0,0,100,73,0,0,0,0,0,0,86,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEIS3P1",0,0,5,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,46,187,0,0,0,0,0,0,6,128,0,0,4,0,3,12,0,7,0,9,0,17,0,10,0,790,0,0,26,0,0,0
"ACRC",0,0,0,0,0,101,0,0,146,168,0,202,0,0,9238,0,134,0,0,751,0,0,0,0,1111,5924,460,3399,31158,18727,7446,9538,5566,18558,9623,8611,0,0,4643,0,0,0,0,0,0,0,0,134,606,0,0,0,0,2111,56,0,0,0,0,3328,0,0,0,0,0,0,0,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0
"BTN3A2",0,227,0,0,0,0,0,0,0,0,0,0,272,273,408,0,0,1888,0,296,841,0,0,0,464,297,311,431,232,320,562,351,423,222,170,301,1047,342,911,433,547,979,683,1070,819,136,251,342,296,136,68,433,387,570,455,433,388,502,684,752,0,136,2957,433,364,0,0,228,273,364,227,205,183,478,136,251,0,342,0,251,0,341,524,0,0,0,0,0,0,0
"PRKCI",7664,9376,6960,23261,5786,6654,6932,11255,9367,9744,4514,4447,34961,890,23352,9418,7866,12559,9993,2878,8275,7059,2210,10282,9370,24494,13341,15531,7725,13410,4985,24872,3288,10149,6353,8182,4957,29856,7751,5246,1251,28422,9879,24749,57024,19038,480,43032,19011,33716,12762,240,25704,19641,20704,23184,27950,18908,15725,28702,52764,15624,37684,36500,32601,21692,51733,28466,81562,21622,32036,25523,19407,31820,18065,27707,479,1199,33967,7753,857,22069,155,108208,21854,36882,23283,18078,104001,52301
"C9orf150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOD3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALDH4A1",205,65,0,568,363,437,493,447,652,456,540,894,0,0,0,0,0,409,976,576,0,948,0,632,0,178,286,0,0,0,0,0,756,0,0,0,335,0,0,0,558,0,465,0,0,0,0,2345,0,0,177,0,0,0,0,0,0,0,0,0,0,1422,0,576,2304,6728,232,2900,9447,483,845,1246,1341,130,0,3885,0,232,4116,93,102,0,0,0,2763,4732,0,7719,14373,4467
"CRYAB",0,0,0,0,13,0,33,0,0,0,0,0,0,0,0,0,506,466,0,0,313,0,0,220,0,586,8,57,0,0,518,0,0,32,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RASD2",0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KIF11",6338,7160,4836,9821,8085,7606,11775,14680,11773,10344,9696,11755,10150,25611,39334,18852,2030,10835,6299,10760,7711,12555,8755,9003,5950,2028,3575,4132,27461,4437,7432,37625,17894,30409,5514,28491,7189,6831,0,6401,5808,12648,2597,3225,0,5195,25,15172,7660,6607,6328,9327,8634,7812,1293,6159,1823,4080,3615,10362,738,7882,19672,11156,5852,16050,4562,3260,15785,12027,13600,10101,6139,18127,13730,18042,20773,84768,12824,25498,47930,3714,0,21015,11105,1056,480,3019,18469,7143
"ZNF175",0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,50,0,727,0,2019,930,718,244,566,823,0,0,0,985,0,0,1559,0,49,1108,0,1251,260,93,191,0,0,373,0,0,647,0,34,59,0,0,0,0,225,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,3869,0,0,0,0,0,0,0,0
"SLC40A1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,861,3570,2449,994,149,664,576,589,0,25,0,3724,0,0,1771,217,2140,1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,1981,0,0,0,97,1371,0,1715,658,2404,641,545,1330,42,0,3117,9079,30,4130,121,3353,0,0,0,0,0,0,0,0
"PTHLH",43,0,43,0,0,0,0,0,34,0,0,0,301,0,0,0,0,52,60,0,121,999,52,60,0,60,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,181,0,0,0,2766,0,0,2403,413,646,147,0,60,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C8orf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD36",6269,7262,7677,5547,10168,12899,15287,14958,13474,13540,23367,23134,20917,20696,16063,13921,6319,10660,8329,11798,12134,13336,6608,15198,2766,1113,1430,2806,202,970,446,170,148,0,297,180,1108,1262,1546,1936,1495,86,1022,1165,0,130,81,0,15,511,0,22,0,642,20,0,161,55,60,285,0,0,22,33,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SLCO3A1",120555,139670,84504,109996,72552,83846,111077,132292,124777,125395,93075,122899,89086,81284,95637,83346,82672,94601,78491,96707,148613,252130,116840,190965,14777,32117,17462,21226,1101,3159,7513,15910,1383,0,373,1128,12015,11328,8323,21209,7442,48285,3691,0,0,0,1815,503,20474,0,876,0,1314,7394,0,0,752,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF692",0,133,123,320,138,334,453,369,261,433,369,261,123,0,2406,0,2414,74,1042,373,875,835,919,310,255,244,84,178,1527,81,75,123,0,177,249,12,84,0,34,123,1510,315,182,0,172,841,10,1604,650,600,69,0,5679,995,325,0,0,759,217,0,4108,1204,44,5485,1435,30,108,128,604,4079,1101,44,0,0,0,3568,211,59,0,782,890,39,527,0,7547,34,645,113,0,2426
"LY86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GPRASP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NACC2",257,0,0,1072,2059,3127,2830,3857,2014,2400,1972,2101,298,9280,0,0,6421,0,300,6376,2567,5392,2353,642,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26585,0,0
"ARHGAP33",518,316,300,298,393,114,819,870,753,892,797,946,578,496,0,341,385,809,1406,1226,951,262,208,556,0,19,0,65,0,234,15,0,29,0,271,373,0,0,0,221,0,0,177,420,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,506,0,0,1373,0,0,0
"PRRG4",1636,1461,1085,2478,1710,2085,3188,3231,3114,4302,2609,3870,1604,1503,1011,1012,3371,1953,2416,1837,2257,1866,1475,1997,15768,6473,6597,15157,2000,2550,2301,3305,2372,2089,2925,1141,7038,7240,6660,6225,5603,7323,3837,7341,2547,767,5589,1985,1173,1086,1477,2301,6780,7102,5084,8549,5114,6322,7124,6747,767,535,2676,1346,969,318,477,550,636,275,362,492,333,1419,449,1534,434,521,376,623,709,1432,5070,638,2288,1632,1101,2464,1029,1652
"PCDHB11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TP73",0,0,0,0,0,0,0,0,634,0,0,0,0,0,953,0,0,0,3171,0,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16079,0,0,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANTXR2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7106,0,0,0,0,1328,0,0,1881,2462,0,0,0,0,2674,847,1109,6216,515,1865,1176,10542,557,0,0,1114,0,86,1071,0,0,0,1757,0,0,0,0,0,2489,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,0,0,3677,0,0,0,0
"MID1",1042,768,856,497,450,782,766,781,636,766,450,532,1338,494,948,478,1744,1054,1119,1643,1403,1054,1144,1483,256,480,205,404,0,150,43,0,124,96,55,86,25,0,0,258,0,17,129,0,8,204,6,168,25,240,176,0,368,582,21,0,492,0,0,17,12,341,0,0,370,0,0,124,725,352,40,0,94,611,1131,62,0,13,0,0,0,0,0,0,0,0,442,0,370,0
"TSHZ2",6878,6362,7958,4781,4139,11272,5595,6118,7958,7494,3233,4873,20667,53904,22248,10564,0,0,26661,0,13707,22313,6753,26006,0,0,2448,0,0,0,0,0,0,0,0,0,12225,20869,0,0,0,0,0,0,0,0,26377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF540",10052,11008,9054,8587,9108,9835,12156,13514,8722,12415,7189,8687,5737,0,7707,0,717,10685,6441,4086,12159,11500,6538,6658,0,3912,2340,0,0,3186,0,230,1947,0,75,0,378,0,0,499,0,0,0,0,1596,279,3332,2515,0,937,0,0,1836,0,0,120,0,0,1419,2359,0,0,0,0,0,0,0,0,0,0,0,0,759,5544,100,0,0,199,0,0,0,0,0,0,0,0,1038,0,1417,0
"STON2",1950,1661,631,402,344,801,459,975,515,459,920,859,0,0,0,0,0,0,0,7215,0,0,0,0,0,0,0,0,0,537,0,7286,266,782,0,0,0,0,13640,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973,0,30290,0,746,0,0,2920,2577,0,0,0,0,0,572,0,0,67126,858,0,0,0,0,0,0,25968,0
"MS4A6A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FTL",61524,75839,61763,19963,16173,21733,54447,45574,66685,69220,87725,91750,25619,26792,18673,16305,35758,31978,27562,40878,32172,33037,25267,39233,7472,3685,3336,7123,3202,7414,5917,5941,6394,6241,5285,4090,19104,13751,7670,15861,8379,10312,8657,7936,4643,2395,35,3092,2480,2270,1628,120,6887,6399,4004,4804,3188,7289,3058,2371,8083,4467,3828,9783,5884,9423,6271,5232,8782,4028,4436,7368,3486,3312,1975,4994,1147,7484,5736,2644,5773,14754,3111,4893,6854,5365,3417,4550,7834,11026
"PCLO",42872,55972,49554,30733,26987,41486,36687,44736,29767,41298,27022,41118,61522,39195,109067,51860,32059,47467,40244,21708,33391,54063,24074,51402,2101,3779,17844,23519,4020,0,4530,11280,14834,3357,937,2865,17943,10777,3809,17287,34347,20704,11961,3546,21105,3974,27971,14256,6994,0,1601,37218,0,0,0,828,0,1079,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCNN1D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
"INS-IGF2",0,452,0,113,421,352,0,0,0,0,188,226,225,1203,0,0,0,0,119,220,0,188,0,0,581,290,693,1243,58,140,118,109,0,251,0,0,188,332,0,150,527,0,440,214,0,0,320,88,57,0,0,364,0,182,69,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RASA4",1542,957,860,1190,1304,1677,2322,2303,2773,3164,2500,3029,8310,5122,10062,8336,7044,5576,6795,6897,7144,5329,5293,6937,2539,2784,2272,3188,332,610,656,49,310,599,198,323,2629,781,959,1418,551,267,583,554,547,93,6,122,19,114,0,6,322,556,177,32,69,266,173,143,0,0,74,0,0,0,0,0,71,23,27,0,0,27,124,0,0,0,0,0,0,0,697,80,0,0,0,0,0,0
"TRPV2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,480,0,0,0,0,0,0,0,0,0,1886,0,276,790,552,322,0,713,4736,951,54,1043,54,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZFHX4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12203,2771,1324,9941,1016,0,6355,5405,3914,5367,2520,4897,0,0,0,0,0,0,0,0,1522,4718,4237,0,737,0,2567,13801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ABTB2",368166,305073,265751,87146,80009,135653,184584,257524,331644,331697,317271,415530,177808,170476,330845,154604,242939,322889,231271,329482,322519,334947,228244,327528,56941,51205,19463,34972,20839,13976,9396,41684,38658,0,10598,25874,95541,52319,53086,117020,5744,37107,52673,51199,0,6444,141,7779,17098,27510,6866,0,31958,8973,17653,17591,11490,38297,19090,66052,0,0,1960,1469,17561,1610,13570,7629,1682,4058,5598,0,1754,10152,2383,0,0,0,0,0,0,38065,0,57053,0,0,0,0,0,0
