"gene_name","length_kbp"
"FOXN2",64.657
"FOXN3",494.278
"FOXN4",31.241
"FOXO1",110.93
"FOXO3",124.939
"FOXO3B",1.927
"FOXO4",7.338
"FOXP1",629.296
"FOXP2",607.445
"FOXP3",14.39
"FOXP4",55.958
"FOXQ1",1.714
"FOXR1",9.584
"FOXR2",1.925
"FOXRED1",9.076
"FOXRED2",19.911
"FOXS1",1.318
"FPGS",19.73
"FPGT",35.874
"FPR1",58.938
"FPR2",18.5
"FPR3",31.026
"FRA10AC1",34.689
"FRAS1",486.699
"FRAT1",2.648
"FRAT2",2.212
"FREM1",176.329
"FREM2",200.002
"FREM3",123.373
"FRG1",22.416
"FRG1B",22.153
"FRG2",2.906
"FRG2B",2.9
"FRG2C",2.89
"FRK",129.609
"FRMD1",25.812
"FRMD3",295.556
"FRMD4A",818.436
"FRMD4B",372.593
"FRMD5",324.491
"FRMD6",241.627
"FRMD7",51.027
"FRMD8",26.926
"FRMPD1",95.904
"FRMPD2",118.312
"FRMPD4",586.057
"FRRS1",57.928
"FRS2",109.44
"FRS3",16.366
"FRY",267.822
"FRYL",282.961
"FRZB",33.887
"FSCN1",13.832
"FSCN3",10.735
"FSD1",19.243
"FSD1L",104.637
"FSD2",50.708
"FSHB",4.245
"FSHR",192.38
"FSIP1",182.799
"FSIP2",94.662
"FST",6.725
"FSTL1",58.96
"FSTL3",7.025
"FSTL4",416.109
"FSTL5",780.138
"FTCD",19.381
"FTH1",7.942
"FTHL17",0.812
"FTL",1.577
"FTLP10",30.178
"FTMT",0.878
"FTO",417.978
"FTSJ1",10.343
"FTSJ2",7.967
"FTSJ3",10.579
"FUBP1",35.055
"FUBP3",59.387
"FUCA1",23.217
"FUCA2",16.879
"FUK",25.853
"FUNDC1",19.362
"FUNDC2",34.323
"FUNDC2P2",1.519
"FURIN",14.866
"FUS",14.761
"FUT1",7.379
"FUT10",102.598
"FUT11",7.96
"FUT2",9.979
"FUT3",8.586
"FUT4",6.058
"FUT5",4.714
"FUT6",9.121
"FUT8",333.529
"FUT9",199.628
"FUZ",10.507
"FXN",64.919
"FXR1",114.612
"FXR2",23.641
"FXYD1",4.301
"FXYD2",27.854
"FXYD3",8.445
"FXYD4",4.693
"FXYD5",15.153
"FXYD6",57.411
"FXYD7",11.051
"FYB",169.292
"FYCO1",77.925
"FYN",213.12
"FYTTD1",50.417
"FZD1",6.962
"FZD10",3.281
"FZD2",2.111
"FZD3",80.063
"FZD4",9.712
"FZD5",6.977
"FZD6",34.433
"FZD7",3.858
"FZD8",4.029
"FZD9",2.337
"FZR1",32.057
"G0S2",0.968
"G2E3",60.94
"G3BP1",41.74
"G3BP2",81.743
"G6PC",12.572
"G6PC2",8.76
"G6PC3",5.609
"G6PD",16.181
"GAA",18.323
"GAB1",137.806
"GAB2",203.051
"GAB3",76.334
"GAB4",46.286
"GABARAP",2.756
"GABARAPL1",10.672
"GABARAPL2",11.53
"GABARAPL3",1.1015
"GABBR1",78.347
"GABBR2",421.088
"GABPA",37.89
"GABPB1",80.016
"GABPB2",54.964
"GABRA1",52.778
"GABRA2",226.803
"GABRA3",285.124
"GABRA4",75.507
"GABRA5",82.844
"GABRA6",155.53
"GABRB1",432.721
"GABRB2",260.615
"GABRB3",395.993
"GABRD",11.427
"GABRE",21.556
"GABRG1",88.312
"GABRG2",87.996
"GABRG3",570.709
"GABRP",50.697
"GABRQ",19.351
"GABRR1",53.777
"GABRR3",48.631
"GAD1",47.938
"GAD2",88.251
"GADD45A",3.277
"GADD45B",2.137
"GADD45G",1.542
"GADD45GIP1",4.117
"GADL1",168.565
"GAGE1",19.04
"GAGE10",16.175
"GAGE12B",0.116
"GAGE12C",7.327
"GAGE12D",7.327
"GAGE12E",7.316
"GAGE12F",7.329
"GAGE12G",7.32
"GAGE12H",7.318
"GAGE12J",7.327
"GAGE13",7.336
"GAGE2A",7.298
"GAGE2E",4.73
"GAK",83.097
"GAL",7.396
"GAL3ST1",19.952
"GAL3ST2",27.383
"GAL3ST3",7.228
"GAL3ST4",9.506
"GALC",155.845
"GALE",5.205
"GALK1",14.117
"GALK2",212.213
"GALM",75.327
"GALNS",43.236
"GALNT1",130.717
"GALNT10",230.254
"GALNT11",96.673
"GALNT12",42.382
"GALNT13",581.936
"GALNT14",244.735
"GALNT2",224.134
"GALNT3",47.091
"GALNT4",5.398
"GALNT5",56.613
"GALNT6",41.62
"GALNT7",155.214
"GALNT8",131.586
"GALNT9",132.977
"GALNTL5",63.555
"GALNTL6",1229.305
"GALP",9.755
"GALR1",27.347
"GALR2",2.747
"GALR3",2.113
"GALT",11.685
"GAMT",4.486
"GAN",75.932
"GANAB",21.9
"GANC",83.702
"GAP43",98.166
"GAPDH",4.447
"GAPDHS",11.904
"GAPVD1",105.413
"GAR1",9.23
"GARNL3",169.395
"GARS",39.352
"GART",39.56
"GAS1",2.826
"GAS2",187.413
"GAS2L1",6.203
"GAS2L2",8.367
"GAS2L3",54.603
"GAS5",4.982
"GAS6",43.518
"GAS7",287.942
"GAS8",25.346
"GAST",3.643
"GATA2",13.758
"GATA3",21.594
"GATA4",83.043
"GATA5",12.473
"GATA6",33.085
"GATAD1",11.383
"GATAD2A",123.105
"GATAD2B",118.25
"GATC",17.311
"GATM",41.203
"GATS",71.565
"GATSL2",59.98
"GATSL3",4.51
"GBA",10.247
"GBA2",12.362
"GBA3",126.661
"GBAP1",13.601
"GBAS",48.388
"GBE1",272.462
"GBF1",137.367
"GBGT1",10.997
"GBP1",13.041
"GBP2",44.324
"GBP3",16.228
"GBP4",17.784
"GBP5",13.854
"GBP6",22.403
"GBP7",44.289
"GBX1",26.156
"GBX2",3.133
"GC",62.348
"GCA",52.755
"GCAT",9.271
"GCC1",12.993
"GCC2",60.854
"GCDH",23.181
"GCG",9.531
"GCGR",9.881
"GCH1",60.844
"GCHFR",3.69
"GCK",53.899
"GCKR",26.842
"GCLC",119.629
"GCLM",24.251
"GCM1",21.865
"GCM2",8.718
"GCN1L1",67.507
"GCNT1",87.566
"GCNT2",137.145
"GCNT3",45.364
"GCNT4",5.553
"GCNT7",34.433
"GCOM1",122.837
"GCSH",14.442
"GDA",142.598
"GDAP1",167.742
"GDAP1L1",33.818
"GDAP2",66.145
"GDE1",20.456
"GDF1",27.551
"GDF10",13.161
"GDF11",13.998
"GDF15",14.445
"GDF3",5.994
"GDF6",18.462
"GDF9",5.703
"GDI1",6.547
"GDI2",76.909
"GDNF",27.009
"GDPD1",55.5
"GDPD2",10.359
"GDPD3",9.046
"GDPD4",85.129
"GDPD5",91.263
"GEM",13.097
"GEMIN4",9.585
"GEMIN5",50.793
"GEMIN6",33.466
"GEMIN7",12.329
"GEMIN8",21.614
"GEMIN8P4",0.728
"GEN1",35.083
"GET4",19.884
"GFAP",11.929
"GFER",3.542
"GFI1",12.114
"GFM1",48.297
"GFM2",46.167
"GFOD1",129.832
"GFOD2",44.89
"GFPT1",67.485
"GFPT2",52.697
"GFRA1",216.542
"GFRA2",121.954
"GFRA3",22.292
"GFRAL",75.024
"GGA1",25.089
"GGA2",58.453
"GGA3",25.764
"GGCT",54.858
"GGCX",16.824
"GGH",24.092
"GGN",3.817
"GGNBP1",48.98
"GGNBP2",44.96
"GGPS1",17.182
"GGT1",45.255
"GGT3P",69.734
"GGT5",25.488
"GGT6",3.891
"GGT7",28.14
"GGT8P",5.225
"GGTLC1",3.729
"GGTLC2",3.428
"GH1",1.638
"GH2",1.72
"GHDC",5.733
"GHITM",14.126
"GHR",298.101
"GHRH",10.753
"GHRHR",54.585
"GHRL",7.272
"GHRLOS",3.882
"GHSR",3.323
"GIF",16.233
"GIGYF1",9.941
"GIGYF2",161.328
"GIMAP1",7.727
"GIMAP2",7.944
"GIMAP4",6.678
"GIMAP5",33.476
"GIMAP6",7.273
"GIMAP7",6.243
"GIMAP8",28.762
"GIN1",34.151
"GINS1",44.901
"GINS2",13.875
"GINS3",111.064
"GINS4",15.84
"GIP",10.042
"GIPC1",18.389
"GIPC2",158.907
"GIPC3",7.988
"GIPR",15.48
"GIT1",20.585
"GIT2",66.597
"GJA1",14.035
"GJA10",1.651
"GJA3",22.794
"GJA4",2.749
"GJA5",17.163
"GJA8",1.301
"GJA9",7.136
"GJB1",10.322
"GJB2",5.428
"GJB3",5.18
"GJB4",3.983
"GJB5",3.465
"GJB6",10.424
"GJB7",46.3
"GJC1",32.368
"GJC2",9.974
"GJC3",6.351
"GJD2",3.933
"GJD3",0.884
"GJD4",3.525
"GK",78.097
"GK3P",3.504
"GK5",62.035
"GKAP1",90.095
"GKN1",6.401
"GKN2",7.738
"GLA",10.122
"GLB1",100.622
"GLB1L",8.872
"GLB1L2",46.467
"GLB1L3",45.319
"GLCCI1",125.478
"GLCE",111.633
"GLDC",113.186
"GLDN",66.384
"GLE1",37.588
"GLG1",78.8105
"GLI1",12.127
"GLI2",257.03
"GLI3",276.92
"GLI4",9.498
"GLIPR1",23.173
"GLIPR1L1",35.921
"GLIPR1L2",41.618
"GLIPR2",27.377
"GLIS1",227.967
"GLIS2",24.836
"GLIS3",524.265
"GLMN",52.585
"GLO1",27.216
"GLOD4",26.293
"GLOD5",11.898
"GLP1R",38.945
"GLP2R",69.896
"GLRA1",102.329
"GLRA2",202.514
"GLRA3",192.4
"GLRA4",21.431
"GLRB",96.033
"GLRX",71.686
"GLRX2",9.646
"GLRX3",48.122
"GLRX5",11.221
"GLS",84.725
"GLS2",17.47
"GLT1D1",131.541
"GLT6D1",15.884
"GLT8D1",11.598
"GLT8D2",75.199
"GLTP",29.545
"GLTPD2",1.431
"GLTSCR1",95.081
"GLTSCR2",11.536
"GLUD1",44.38
"GLUD2",2.492
"GLUL",10.502
"GLYAT",91.548
"GLYATL1",138.129
"GLYATL2",70.15
"GLYATL3",27.089
"GLYCTK",6.387
"GLYR1",44.139
"GM2A",58.29
"GMCL1",51.754
"GMDS",621.886
"GMEB1",50.621
"GMEB2",39.439
"GMFB",14.712
"GMFG",14.019
"GMIP",14.191
"GML",82.259
"GMNN",11.168
"GMPPA",8.121
"GMPPB",7.107
"GMPR",56.969
"GMPR2",6.82
"GMPS",73.49
"GNA11",29.594
"GNA12",116.212
"GNA13",46.124
"GNA14",225.228
"GNA15",27.576
"GNAI1",85.447
"GNAI2",33.063
"GNAI3",69.71
"GNAL",196.729
"GNAO1",166.054
"GNAQ",315.371
"GNAS",71.474
"GNAT2",16.662
"GNAT3",53.349
"GNAZ",54.676
"GNB1",105.832
"GNB1L",71.715
"GNB2",5.643
"GNB2L1",11.187
"GNB3",7.439
"GNB4",52.388
"GNB5",76.264
"GNE",62.615
"GNG10",8.911
"GNG11",6.911
"GNG12",132.001
"GNG13",2.692
"GNG2",153.147
"GNG3",1.543
"GNG4",103.067
"GNG5",8.24
"GNG7",191.49
"GNG8",0.609
"GNGT1",319.692
"GNGT2",7.783
"GNL1",15.797
"GNL2",29.119
"GNL3",13.336
"GNL3L",30.86
"GNLY",13.679
"GNMT",3.122
"GNPAT",36.766
"GNPDA1",21.292
"GNPDA2",44.395
"GNPNAT1",16.474
"GNPTAB",85.441
"GNPTG",12.19
"GNRH1",5.394
"GNRH2",2.125
"GNRHR",15.032
"GNRHR2",6.328
"GNS",46.002
"GOLGA1",70.135
"GOLGA2",20.166
"GOLGA2P2Y",6.014
"GOLGA2P3Y",6.011
"GOLGA3",59.949
"GOLGA4",123.574
"GOLGA5",45.732
"GOLGA6A",12.693
"GOLGA6B",11.656
"GOLGA6C",11.6
"GOLGA6D",36.972
"GOLGA6L1",8.554
"GOLGA6L10",9.477
"GOLGA6L6",9.944
"GOLGA6L9",9.135
"GOLGA7",20.584
"GOLGA7B",21.341
"GOLGA8A",58.398
"GOLGA8B",63.296
"GOLGA8DP",10.863
"GOLGA8F",13.397
"GOLGA8G",13.403
"GOLGB1",86.568
"GOLIM4",87.298
"GOLM1",74.027
"GOLPH3",49.646
"GOLPH3L",50.919
"GOLT1A",15.932
"GOLT1B",16.627
"GON4L",109.738
"GOPC",284.331
"GORAB",21.317
"GORASP1",11.704
"GORASP2",38.665
"GOSR1",50.23
"GOSR2",43.902
"GOT1",33.754
"GOT1L1",5.848
"GOT2",27.226
"GP1BA",2.733
"GP1BB",1.826
"GP2",18.236
"GP5",3.533
"GP6",24.559
"GPA33",37.795
"GPAA1",3.626
"GPAM",65.513
"GPAT2",17.505
"GPATCH1",49.662
"GPATCH2",204.09
"GPATCH3",9.978
"GPATCH4",7.009
"GPATCH8",108.146
"GPBAR1",4.363
"GPBP1",90.731
"GPBP1L1",60.809
"GPC1",32.407
"GPC2",7.766
"GPC3",450.15
"GPC4",115.387
"GPC5",1475.007
"GPC6",1180.559
"GPCPD1",66.587
"GPD1",7.5
"GPD1L",63.024
"GPD2",178.445
"GPHA2",1.417
"GPHB5",6.044
"GPHN",674.396
"GPI",42.676
"GPKOW",10.412
"GPLD1",70.64
"GPM6A",369.73
"GPM6B",167.607
"GPN1",23.261
"GPN2",14.164
"GPN3",16.784
"GPNMB",39.141
"GPR1",42.731
"GPR107",86.743
"GPR108",7.689
"GPR110",44.66
"GPR111",41.361
"GPR112",115.925
"GPR113",38.644
"GPR114",49.26
"GPR115",36.157
"GPR116",102.431
"GPR119",1.007
"GPR12",5.585
"GPR123",60.746
"GPR124",60.705
"GPR125",170.983
"GPR126",144.412
"GPR128",85.89
"GPR132",16.056
"GPR133",187.562
"GPR135",36.32
"GPR137",19.438
"GPR137B",79.36
"GPR137C",84.565
"GPR139",42.432
"GPR141",149.992
"GPR142",5.215
"GPR143",60.951
"GPR144",26.989
"GPR146",14.685
"GPR148",1.266
"GPR149",92.043
"GPR151",3.087
"GPR153",13.629
"GPR155",55.523
"GPR156",120.449
"GPR157",28.865
"GPR158",427.164
"GPR160",47.474
"GPR161",58.124
"GPR162",8.427
"GPR17",6.775
"GPR171",5.369
"GPR173",31.524
"GPR176",121.869
"GPR179",18.317
"GPR18",7.03
"GPR180",32.742
"GPR182",2.238
"GPR183",12.875
"GPR19",35.316
"GPR20",10.767
"GPR21",1.169
"GPR22",5.641
"GPR26",28.252
"GPR27",2.446
"GPR3",3.17
"GPR31",2.058
"GPR34",8.304
"GPR37",19.63
"GPR37L1",10.734
"GPR39",229.985
"GPR4",12.444
"GPR45",1.306
"GPR50",4.812
"GPR52",1.087
"GPR55",53.748
"GPR56",54.928
"GPR61",8.534
"GPR62",2.19
"GPR63",43.337
"GPR64",133.328
"GPR65",9.687
"GPR68",21.393
"GPR75",7.076
"GPR78",61.036
"GPR82",5.98
"GPR83",24.108
"GPR85",9.447
"GPR87",22.849
"GPR88",3.881
"GPR89A",62.658
"GPR89B",65.128
"GPR97",21.191
"GPR98",634.877
"GPRASP1",7.717
"GPRASP2",5.557
"GPRC5A",27.155
"GPRC5B",29.476
"GPRC5C",26.802
"GPRC5D",11.372
"GPRC6A",36.952
"GPRIN1",14.331
"GPRIN2",6.486
"GPRIN3",71.624
"GPS1",6.779
"GPS2",5.3765
"GPSM1",32.129
"GPSM2",59.195
"GPSM3",4.757
"GPT",4.201
"GPT2",46.919
"GPX1",1.424
"GPX2",3.753
"GPX3",8.555
"GPX4",2.865
"GPX5",9.027
"GPX6",24.919
"GPX7",6.679
"GPX8",6.953
"GRAMD1A",31.687
"GRAMD1B",102.138
"GRAMD1C",118.992
"GRAMD2",37.978
"GRAMD3",136.362
"GRAMD4",103.778
"GRAP",26.964
"GRAP2",72.639
"GRAPL",31.707
"GRASP",8.949
"GRB10",203.399
"GRB14",129.036
"GRB2",87.633
"GRB7",9.364
"GREB1",108.672
"GREB1L",283.175
"GREM1",27.133
"GREM2",122.576
"GRHL1",50.584
"GRHL2",177.294
"GRHL3",45.16
"GRHPR",14.324
"GRIA1",324.254
"GRIA2",161.893
"GRIA3",306.762
"GRIA4",372.098
"GRID1",766.938
"GRID2",1470.157
"GRID2IP",53.974
"GRIK1",403.1
"GRIK2",671.295
"GRIK3",238.602
"GRIK4",477.145
"GRIK5",71.177
"GRIN1",30.372
"GRIN2A",429.345
"GRIN2B",442.782
"GRIN2C",19.481
"GRIN2D",50.056
"GRIN3A",169.227
"GRIN3B",9.313
"GRINA",3.357
"GRIP1",456.755
"GRIP2",52.97
"GRIPAP1",28.544
"GRK4",77.139
"GRK5",252.153
"GRK6",39.697
"GRK7",40.342
"GRM1",409.952
"GRM2",11.543
"GRM3",220.97
"GRM4",136.977
"GRM5",561.369
"GRM6",17.879
"GRM7",971.532
"GRM8",814.696
"GRN",7.856
"GRP",10.606
"GRPEL1",9.291
"GRPEL2",9.153
"GRPR",29.465
"GRSF1",24.163
"GRTP1",39.984
"GRWD1",11.249
"GRXCR2",13.235
"GSC",2.014
"GSC2",1.707
"GSDMA",14.793
"GSDMB",15.259
"GSDMC",38.692
"GSDMD",9.855
"GSG1",20.123
"GSG1L",275.974
"GSG2",2.796
"GSK3A",12.439
"GSK3B",273.094
"GSN",125.049
"GSPT1",47.954
"GSPT2",2.801
"GSR",49.865
"GSS",27.387
"GSTA1",12.246
"GSTA2",13.48
"GSTA3",61.775
"GSTA4",17.43
"GSTCD",138.95
"GSTK1",26.761
"GSTM1",21.225
"GSTM2",41.529
"GSTM2P1",0.653
"GSTM3",7.106
"GSTM4",18.755
"GSTM5",63.173
"GSTO1",32.103
"GSTO2",36.072
"GSTP1",3.065
"GSTT2",3.788
"GSTT2B",3.772
"GSTTP2",7.052
"GSTZ1",10.713
"GSX1",2.125
"GSX2",2.982
"GTDC1",394.5
"GTF2A1",45.925
"GTF2A1L",115.35
"GTF2A2",19.479
"GTF2B",39.012
"GTF2E1",40.432
"GTF2E2",79.933
"GTF2F1",14.412
"GTF2F2",164.394
"GTF2H1",44.749
"GTF2H2",32.732
"GTF2H2B",32.663
"GTF2H2C",34.515
"GTF2H3",28.867
"GTF2H4",5.922
"GTF2H5",30.992
"GTF2I",103.025
"GTF2IP1",52.311
"GTF2IRD1",148.814
"GTF2IRD2",55.407
"GTF2IRD2B",57.244
"GTF2IRD2P1",37.368
"GTF3A",11.279
"GTF3C1",90.358
"GTF3C2",31.185
"GTF3C3",36.693
"GTF3C4",24.92
"GTF3C5",27.828
"GTF3C6",9.33
"GTPBP1",32.576
"GTPBP10",56.232
"GTPBP2",23.846
"GTPBP3",7.815
"GTPBP4",31.917
"GTPBP8",24.142
"GTSE1",34.069
"GTSF1",17.652
"GTSF1L",0.834
"GUCA1A",24.65
"GUCA1B",10.515
"GUCA1C",46.103
"GUCA2A",2.027
"GUCY1A2",344.512
"GUCY1A3",65.638
"GUCY1B2",86.351
"GUCY1B3",48.599
"GUCY2C",83.953
"GUCY2D",17.745
"GUCY2F",109.166
"GUCY2GP",48.393
"GUF1",22.499
"GUK1",9.022
"GULP1",304.262
"GUSB",21.63
"GUSBP1",247.539
"GUSBP3",39.8
"GXYLT1",63.034
"GXYLT2",110.065
"GYG1",36.291
"GYG2",54.03
"GYG2P1",66.04
"GYLTL1B",7.475
"GYPA",31.448
"GYPB",23.241
"GYPC",40.742
"GYPE",34.696
"GYS1",25.185
"GYS2",68.658
"GZF1",10.881
"GZMB",3.313
"GZMH",3.219
"GZMM",5.89
"H19",6.307
"H1F0",2.343
"H1FNT",1.299
"H1FOO",8.253
"H1FX",1.506
"H2AFB1",0.586
"H2AFB2",0.347
"H2AFB3",0.59
"H2AFJ",3.619
"H2AFV",21.292
"H2AFX",1.613
"H2AFY",66.014
"H2AFY2",59.484
"H2AFZ",2.302
"H2BFM",2.505
"H2BFWT",2.54
"H3F3A",10.15
"H3F3B",9.459
"H3F3C",1.056
"H6PD",36.562
"HAAO",25.504
"HABP2",38.765
"HABP4",41.135
"HACE1",131.826
"HACL1",41.127
"HADH",45.461
"HADHA",54.091
"HADHB",47.298
"HAGH",31.574
"HAGHL",8.589
"HAL",23.703
"HAMP",4.427
"HAND1",3.292
"HAND2",5.26
"HAO1",57.493
"HAP1",16.902
"HAPLN1",83.808
"HAPLN2",6.431
"HAPLN3",18.338
"HAPLN4",7.155
"HAR1A",1.149
"HARBI1",15.048
"HARS",18.851
"HARS2",7.865
"HAS1",10.882
"HAS2",29.274
"HAS3",13.155
"HAT1",61.234
"HAUS1",24.001
"HAUS2",21.184
"HAUS3",14.7
"HAUS4",10.933
"HAUS5",12.605
"HAUS6",49.976
"HAUS7",47.85
"HAUS8",25.896
"HAVCR1",29.706
"HAVCR2",57.037
"HAX1",3.364
"HBA1",0.842
"HBA2",0.863
"HBB",3.931
"HBE1",237.272
"HBEGF",13.788
"HBG1",1.809
"HBG2",397.515
"HBM",12.876
"HBP1",33.568
"HBQ1",0.728
"HBS1L",142.678
"HBZ",1.816
"HCCS",11.777
"HCFC1",24.254
"HCFC1R1",1.666
"HCFC2",42.067
"HCG11",3.129
"HCG18",39.753
"HCG22",6.44
"HCG27",6.208
"HCG4",0.997
"HCG9",3.298
"HCK",49.668
"HCLS1",29.528
"HCN1",436.904
"HCN2",27.266
"HCN3",12.265
"HCN4",49.405
"HCP5",76.804
"HCRT",1.392
"HCRTR2",176.16
"HCST",1.897
"HDAC1",41.549
"HDAC10",6.222
"HDAC11",26.7
"HDAC2",78.28
"HDAC3",15.994
"HDAC4",353.486
"HDAC5",46.956
"HDAC6",23.605
"HDAC7",50.41
"HDAC8",243.587
"HDAC9",915.467
"HDC",24.079
"HDDC2",82.116
"HDDC3",2.605
"HDGF",24.818
"HDGFL1",2.173
"HDGFRP2",29.924
"HDGFRP3",95.28
"HDHD1",99.27
"HDHD2",43.117
"HDHD3",3.58
"HDLBP",89.797
"HDX",184.605
"HEATR1",55.499
"HEATR2",59.774
"HEATR3",40.446
"HEATR4",80.463
"HEATR5A",128.791
"HEATR5B",115.959
"HEATR6",35.737
"HEBP1",25.409
"HEBP2",18.666
"HECA",45.69
"HECTD1",107.692
"HECTD2",104.544
"HECTD3",8.789
"HECW1",453.402
"HECW2",399.322
"HEG1",90.248
"HELB",45.1
"HELLS",112.471
"HELQ",48.513
"HELT",1.963
"HELZ",175.551
"HEMGN",18.065
"HEMK1",27.016
"HEPACAM",17.219
"HEPH",106.318
"HEPHL1",92.39
"HEPN1",1.433
"HERC1",225.324
"HERC2",211.112
"HERC2P2",49.457
"HERC2P3",126.685
"HERC2P4",84.862
"HERC2P7",4.364
"HERC3",187.494
"HERC4",153.449
"HERC5",49.046
"HERC6",64.372
"HERPUD1",12.815
"HERPUD2",62.912
"HES1",2.587
"HES2",12.252
"HES3",1.386
"HES4",1.21
"HES5",1.5
"HES6",2.395
"HES7",3.502
"HESX1",28.678
"HEXA",35.557
"HEXB",82.624
"HEXDC",24.327
"HEXIM1",3.599
"HEXIM2",9.34
"HEY1",3.853
"HEY2",13.605
"HEYL",15.792
"HFE",11.062
"HFE2",4.45
"HFM1",144.103
"HGD",54.398
"HGF",71.432
"HGS",19.812
"HGSNAT",62.4
"HHAT",348.044
"HHEX",5.695
"HHIP",99.25
"HHIPL1",35.459
"HHIPL2",25.845
"HHLA1",49.673
"HHLA2",81.795
"HHLA3",30.534
"HIAT1",45.28
"HIATL1",86.491
"HIATL2",115.514
"HIBADH",137.553
"HIBCH",154.458
"HIC1",9.087
"HIC2",34.059
"HIF1A",52.746
"HIF1AN",30.926
"HIF3A",46.387
"HIGD1A",47.354
"HIGD1B",4.127
"HIGD1C",16.584
"HIGD2A",1.024
"HIGD2B",10.366
"HINFP",14.457
"HINT1",12.708
"HINT2",2.394
"HINT3",23.463
"HIP1",205.662
"HIP1R",28.507
"HIPK1",48.612
"HIPK2",216.208
"HIPK3",100.351
"HIPK4",10.916
"HIRA",116.752
"HIRIP3",4.115
"HIST1H1A",0.647
"HIST1H1B",0.68
"HIST1H1C",0.641
"HIST1H1D",0.665
"HIST1H1E",0.659
"HIST1H1T",0.717
"HIST1H2AA",0.395
"HIST1H2AB",0.392
"HIST1H2AC",14.971
"HIST1H2AD",0.392
"HIST1H2AE",0.392
"HIST1H2AG",2.249
"HIST1H2AH",0.386
"HIST1H2AI",0.502
"HIST1H2AJ",0.386
"HIST1H2AK",0.392
"HIST1H2AL",0.392
"HIST1H2AM",0.392
"HIST1H2BA",0.383
"HIST1H2BB",0.38
"HIST1H2BC",9.053
"HIST1H2BD",13.203
"HIST1H2BE",0.385
"HIST1H2BF",0.38
"HIST1H2BG",0.626
"HIST1H2BH",0.38
"HIST1H2BI",0.38
"HIST1H2BJ",6.853
"HIST1H2BK",0.38
"HIST1H2BL",0.487
"HIST1H2BM",0.38
"HIST1H2BN",28.038
"HIST1H2BO",0.38
"HIST1H3A",0.41
"HIST1H3B",0.41
"HIST1H3C",0.41
"HIST1H3D",0.41
"HIST1H3E",0.41
"HIST1H3F",0.41
"HIST1H3G",2.41
"HIST1H3H",1.236
"HIST1H3I",0.41
"HIST1H3J",2.724
"HIST1H4A",0.311
"HIST1H4B",0.437
"HIST1H4C",0.434
"HIST1H4D",0.311
"HIST1H4E",0.311
"HIST1H4F",0.311
"HIST1H4G",0.296
"HIST1H4H",0.396
"HIST1H4I",1.293
"HIST1H4J",0.372
"HIST1H4K",0.311
"HIST1H4L",0.311
"HIST2H2AA4",0.5555
"HIST2H2AB",0.392
"HIST2H2AC",0.389
"HIST2H2BA",9.047
"HIST2H2BC",0.579
"HIST2H2BE",44.448
"HIST2H2BF",29.684
"HIST2H3A",1.655
"HIST2H3C",1.655
"HIST2H3D",0.41
"HIST2H4A",7.108
"HIST2H4B",7.165
"HIST3H2A",0.894
"HIST3H2BB",2.363
"HIST3H3",0.48
"HIST4H4",3.132
"HIVEP1",156.237
"HIVEP2",193.734
"HIVEP3",529.56
"HJURP",21.15
"HK1",131.898
"HK2",59.378
"HK3",18.463
"HKDC1",47.256
"HKR1",56.528
"HLA-A",4.624
"HLA-B",3.316
"HLA-C",88.409
"HLA-DMA",20.481
"HLA-DMB",6.441
"HLA-DOA",5.434
"HLA-DOB",4.285
"HLA-DPA1",16.206
"HLA-DPB1",11.275
"HLA-DPB2",16.633
"HLA-DQA2",5.873
"HLA-DQB1",8.916
"HLA-DQB2",7.436
"HLA-DRA",5.204
"HLA-DRB1",36.858
"HLA-DRB5",12.944
"HLA-DRB6",7.309
"HLA-E",4.799
"HLA-F",15.753
"HLA-G",4.158
"HLA-H",2.73
"HLA-J",3.373
"HLA-L",33.43
"HLCS",239.348
"HLF",60.053
"HLTF",56.427
"HLX",5.659
"HM13",63.495
"HMBOX1",174.37
"HMBS",8.683
"HMCN1",456.398
"HMG20A",65.195
"HMG20B",6.311
"HMGA1",9.358
"HMGA2",142.164
"HMGB1",160.893
"HMGB2",3.43
"HMGB3",10.266
"HMGCL",36.735
"HMGCLL1",144.845
"HMGCR",25.775
"HMGCS1",24.117
"HMGCS2",20.909
"HMGN1",7.332
"HMGN2",3.522
"HMGN3",33.493
"HMGN4",7.849
"HMGN5",88.241
"HMGXB3",53.096
"HMGXB4",38.355
"HMHA1",20.705
"HMMR",31.742
"HMOX1",13.853
"HMOX2",35.657
"HMP19",197.897
"HMSD",32.473
"HMX1",25.741
"HMX2",2.55
"HN1",33.033
"HN1L",24.024
"HNF1A",23.969
"HNF1B",58.815
"HNF4A",77.145
"HNF4G",158.929
"HNMT",52.344
"HNRNPA0",3.949
"HNRNPA1",6.895
"HNRNPA1L2",3.01
"HNRNPA2B1",11.602
"HNRNPA3",11.395
"HNRNPA3P1",1.138
"HNRNPAB",6.673
"HNRNPC",60.358
"HNRNPCL1",100.201
"HNRNPD",22.005
"HNRNPF",23.549
"HNRNPH1",20.606
"HNRNPH2",5.838
"HNRNPH3",12.017
"HNRNPK",12.533
"HNRNPL",15.959
"HNRNPM",44.347
"HNRNPR",40.565
"HNRNPU",13.376
"HNRNPUL1",45.102
"HNRNPUL2",14.719
"HOMER1",141.581
"HOMER2",149.207
"HOMER3",12.06
"HOMEZ",27.025
